IP 地址,已发送,已接收,丢包率,平均延迟,下载速度(MB/s),地区码
104.18.43.128,4,4,0.00,79.39,0.00,N/A
162.159.46.46,4,4,0.00,80.17,0.00,N/A
108.162.192.125,4,4,0.00,80.19,0.00,N/A
162.159.51.179,4,4,0.00,80.23,0.00,N/A
162.159.57.67,4,4,0.00,80.38,0.00,N/A
162.159.20.86,4,4,0.00,80.42,0.00,N/A
198.41.211.38,4,4,0.00,80.73,0.00,N/A
104.18.40.3,4,4,0.00,81.84,0.00,N/A
104.18.35.158,4,4,0.00,82.27,0.00,N/A
172.64.32.158,4,4,0.00,82.47,0.00,N/A
104.18.41.166,4,4,0.00,82.48,0.00,N/A
162.159.40.181,4,4,0.00,82.51,0.00,N/A
172.64.37.131,4,4,0.00,82.72,0.00,N/A
198.41.223.135,4,4,0.00,83.22,0.00,N/A
104.18.38.197,4,4,0.00,83.32,0.00,N/A
104.18.47.96,4,4,0.00,83.46,0.00,N/A
104.18.46.132,4,4,0.00,83.73,0.00,N/A
172.64.36.8,4,4,0.00,84.33,0.00,N/A
108.162.196.219,4,4,0.00,84.73,0.00,N/A
104.18.36.244,4,4,0.00,86.98,0.00,N/A
108.162.193.157,4,4,0.00,87.68,0.00,N/A
108.162.195.232,4,4,0.00,89.06,0.00,N/A
108.162.194.13,4,4,0.00,91.34,0.00,N/A
172.64.38.212,4,4,0.00,91.87,0.00,N/A
173.245.58.37,4,4,0.00,92.05,0.00,N/A
173.245.59.155,4,4,0.00,95.20,0.00,N/A
104.16.128.32,4,4,0.00,135.14,0.00,N/A
104.17.110.141,4,4,0.00,135.17,0.00,N/A
104.18.156.160,4,4,0.00,136.03,0.00,N/A
104.17.156.69,4,4,0.00,136.47,0.00,N/A
104.17.76.38,4,4,0.00,137.02,0.00,N/A
104.16.139.55,4,4,0.00,137.22,0.00,N/A
104.17.134.23,4,4,0.00,137.35,0.00,N/A
104.16.195.78,4,4,0.00,137.94,0.00,N/A
104.18.163.76,4,4,0.00,137.95,0.00,N/A
104.17.31.149,4,4,0.00,138.30,0.00,N/A
104.18.101.77,4,4,0.00,138.33,0.00,N/A
104.17.236.17,4,4,0.00,138.71,0.00,N/A
104.17.213.83,4,4,0.00,139.10,0.00,N/A
104.16.214.165,4,4,0.00,139.19,0.00,N/A
104.18.239.41,4,4,0.00,139.29,0.00,N/A
104.17.169.199,4,4,0.00,139.41,0.00,N/A
104.17.20.249,4,4,0.00,139.51,0.00,N/A
104.18.97.221,4,4,0.00,139.57,0.00,N/A
104.16.110.55,4,4,0.00,139.74,0.00,N/A
104.17.133.160,4,4,0.00,139.76,0.00,N/A
104.16.84.124,4,4,0.00,139.92,0.00,N/A
104.16.33.96,4,4,0.00,139.93,0.00,N/A
104.16.191.135,4,4,0.00,139.94,0.00,N/A
104.16.19.72,4,4,0.00,139.96,0.00,N/A
198.41.206.6,4,4,0.00,140.00,0.00,N/A
104.16.135.118,4,4,0.00,140.01,0.00,N/A
172.65.245.195,4,4,0.00,140.03,0.00,N/A
104.17.91.189,4,4,0.00,140.06,0.00,N/A
104.16.31.127,4,4,0.00,140.07,0.00,N/A
104.16.52.214,4,4,0.00,140.08,0.00,N/A
104.17.93.23,4,4,0.00,140.28,0.00,N/A
104.16.67.68,4,4,0.00,140.36,0.00,N/A
162.159.249.31,4,4,0.00,140.38,0.00,N/A
104.18.78.86,4,4,0.00,140.44,0.00,N/A
104.17.249.219,4,4,0.00,140.66,0.00,N/A
104.16.45.234,4,4,0.00,140.69,0.00,N/A
104.18.133.225,4,4,0.00,140.72,0.00,N/A
104.17.175.172,4,4,0.00,140.72,0.00,N/A
104.18.149.164,4,4,0.00,140.73,0.00,N/A
104.16.138.99,4,4,0.00,140.75,0.00,N/A
162.159.237.38,4,4,0.00,140.76,0.00,N/A
104.16.132.27,4,4,0.00,140.81,0.00,N/A
104.16.134.111,4,4,0.00,140.81,0.00,N/A
104.17.234.166,4,4,0.00,141.01,0.00,N/A
104.16.211.112,4,4,0.00,141.07,0.00,N/A
104.16.72.210,4,4,0.00,141.08,0.00,N/A
104.16.251.227,4,4,0.00,141.11,0.00,N/A
104.16.156.58,4,4,0.00,141.13,0.00,N/A
104.17.103.146,4,4,0.00,141.14,0.00,N/A
104.18.58.148,4,4,0.00,141.14,0.00,N/A
104.16.9.204,4,4,0.00,141.31,0.00,N/A
104.17.48.46,4,4,0.00,141.43,0.00,N/A
104.29.125.0,4,4,0.00,141.48,0.00,N/A
104.16.16.96,4,4,0.00,141.48,0.00,N/A
104.17.2.0,4,4,0.00,141.60,0.00,N/A
104.16.37.213,4,4,0.00,141.65,0.00,N/A
104.16.102.99,4,4,0.00,141.70,0.00,N/A
104.18.127.236,4,4,0.00,141.71,0.00,N/A
104.18.215.97,4,4,0.00,141.80,0.00,N/A
104.18.166.137,4,4,0.00,142.10,0.00,N/A
172.65.222.30,4,4,0.00,142.10,0.00,N/A
162.159.236.178,4,4,0.00,142.27,0.00,N/A
172.65.234.131,4,4,0.00,142.27,0.00,N/A
104.16.163.211,4,4,0.00,142.37,0.00,N/A
172.64.96.37,4,4,0.00,142.39,0.00,N/A
104.17.62.105,4,4,0.00,142.45,0.00,N/A
104.16.168.96,4,4,0.00,142.52,0.00,N/A
172.66.42.103,4,4,0.00,142.63,0.00,N/A
104.16.170.51,4,4,0.00,142.65,0.00,N/A
198.41.194.128,4,4,0.00,142.75,0.00,N/A
104.17.126.7,4,4,0.00,142.80,0.00,N/A
104.16.32.223,4,4,0.00,142.81,0.00,N/A
104.17.84.12,4,4,0.00,142.86,0.00,N/A
104.17.39.220,4,4,0.00,142.91,0.00,N/A
104.17.237.62,4,4,0.00,142.92,0.00,N/A
104.17.68.127,4,4,0.00,142.92,0.00,N/A
104.16.219.151,4,4,0.00,142.96,0.00,N/A
104.18.52.58,4,4,0.00,142.97,0.00,N/A
104.18.102.66,4,4,0.00,142.98,0.00,N/A
104.16.99.199,4,4,0.00,143.00,0.00,N/A
198.41.202.210,4,4,0.00,143.06,0.00,N/A
104.17.92.39,4,4,0.00,143.08,0.00,N/A
172.65.206.72,4,4,0.00,143.11,0.00,N/A
104.17.225.31,4,4,0.00,143.31,0.00,N/A
104.16.96.129,4,4,0.00,143.35,0.00,N/A
104.18.85.188,4,4,0.00,143.36,0.00,N/A
104.16.155.150,4,4,0.00,143.39,0.00,N/A
104.16.224.239,4,4,0.00,143.40,0.00,N/A
104.18.135.238,4,4,0.00,143.54,0.00,N/A
104.16.0.89,4,4,0.00,143.71,0.00,N/A
104.17.181.7,4,4,0.00,143.72,0.00,N/A
104.21.230.198,4,4,0.00,143.73,0.00,N/A
104.18.214.175,4,4,0.00,143.74,0.00,N/A
104.21.239.155,4,4,0.00,143.84,0.00,N/A
104.17.113.7,4,4,0.00,143.87,0.00,N/A
104.17.148.193,4,4,0.00,143.89,0.00,N/A
104.16.90.218,4,4,0.00,143.92,0.00,N/A
104.16.157.226,4,4,0.00,143.94,0.00,N/A
104.17.46.28,4,4,0.00,143.95,0.00,N/A
104.18.98.233,4,4,0.00,143.98,0.00,N/A
104.16.35.18,4,4,0.00,143.98,0.00,N/A
104.17.224.29,4,4,0.00,144.02,0.00,N/A
104.17.203.159,4,4,0.00,144.03,0.00,N/A
104.16.162.101,4,4,0.00,144.04,0.00,N/A
104.18.190.154,4,4,0.00,144.05,0.00,N/A
172.65.248.122,4,4,0.00,144.06,0.00,N/A
104.16.238.32,4,4,0.00,144.07,0.00,N/A
104.18.62.196,4,4,0.00,144.07,0.00,N/A
104.18.60.222,4,4,0.00,144.07,0.00,N/A
104.16.212.239,4,4,0.00,144.15,0.00,N/A
104.16.182.191,4,4,0.00,144.24,0.00,N/A
104.18.142.237,4,4,0.00,144.25,0.00,N/A
104.18.129.30,4,4,0.00,144.28,0.00,N/A
104.17.9.249,4,4,0.00,144.31,0.00,N/A
104.18.217.55,4,4,0.00,144.31,0.00,N/A
104.16.131.186,4,4,0.00,144.37,0.00,N/A
104.16.198.230,4,4,0.00,144.41,0.00,N/A
104.18.132.216,4,4,0.00,144.47,0.00,N/A
104.17.79.83,4,4,0.00,144.54,0.00,N/A
104.16.56.20,4,4,0.00,144.60,0.00,N/A
104.18.158.71,4,4,0.00,144.61,0.00,N/A
104.17.101.180,4,4,0.00,144.67,0.00,N/A
104.16.228.69,4,4,0.00,144.69,0.00,N/A
104.18.143.244,4,4,0.00,144.74,0.00,N/A
104.16.143.0,4,4,0.00,144.82,0.00,N/A
104.18.171.71,4,4,0.00,144.82,0.00,N/A
162.159.202.20,4,4,0.00,144.82,0.00,N/A
104.16.213.198,4,4,0.00,144.85,0.00,N/A
104.18.71.198,4,4,0.00,144.88,0.00,N/A
104.16.15.148,4,4,0.00,144.89,0.00,N/A
104.16.27.186,4,4,0.00,144.97,0.00,N/A
104.17.163.127,4,4,0.00,144.97,0.00,N/A
104.17.185.16,4,4,0.00,144.98,0.00,N/A
104.18.53.57,4,4,0.00,145.10,0.00,N/A
104.16.200.18,4,4,0.00,145.10,0.00,N/A
104.18.125.232,4,4,0.00,145.11,0.00,N/A
104.16.244.67,4,4,0.00,145.18,0.00,N/A
104.18.90.32,4,4,0.00,145.19,0.00,N/A
104.16.63.224,4,4,0.00,145.21,0.00,N/A
104.18.27.39,4,4,0.00,145.24,0.00,N/A
104.17.195.168,4,4,0.00,145.26,0.00,N/A
104.18.75.90,4,4,0.00,145.36,0.00,N/A
104.17.176.198,4,4,0.00,145.40,0.00,N/A
104.16.254.71,4,4,0.00,145.42,0.00,N/A
104.16.130.164,4,4,0.00,145.64,0.00,N/A
104.16.197.163,4,4,0.00,145.69,0.00,N/A
104.17.150.221,4,4,0.00,145.72,0.00,N/A
104.18.153.209,4,4,0.00,145.75,0.00,N/A
104.17.220.190,4,4,0.00,145.75,0.00,N/A
104.17.238.113,4,4,0.00,145.76,0.00,N/A
104.16.75.1,4,4,0.00,145.77,0.00,N/A
104.18.120.176,4,4,0.00,145.82,0.00,N/A
104.17.197.136,4,4,0.00,145.86,0.00,N/A
104.18.83.131,4,4,0.00,145.89,0.00,N/A
104.16.142.137,4,4,0.00,145.95,0.00,N/A
172.65.229.240,4,4,0.00,146.03,0.00,N/A
104.16.34.71,4,4,0.00,146.03,0.00,N/A
104.16.38.201,4,4,0.00,146.07,0.00,N/A
104.16.230.183,4,4,0.00,146.08,0.00,N/A
104.18.175.77,4,4,0.00,146.08,0.00,N/A
104.17.6.116,4,4,0.00,146.12,0.00,N/A
104.16.160.150,4,4,0.00,146.14,0.00,N/A
104.17.210.154,4,4,0.00,146.14,0.00,N/A
104.16.193.58,4,4,0.00,146.15,0.00,N/A
104.16.95.16,4,4,0.00,146.16,0.00,N/A
104.17.77.118,4,4,0.00,146.30,0.00,N/A
104.17.192.31,4,4,0.00,146.32,0.00,N/A
104.17.85.101,4,4,0.00,146.44,0.00,N/A
104.17.58.40,4,4,0.00,146.54,0.00,N/A
104.17.99.84,4,4,0.00,146.59,0.00,N/A
104.29.127.162,4,4,0.00,146.62,0.00,N/A
104.19.24.6,4,4,0.00,146.64,0.00,N/A
104.16.74.87,4,4,0.00,146.75,0.00,N/A
104.18.139.90,4,4,0.00,146.75,0.00,N/A
104.17.40.228,4,4,0.00,146.81,0.00,N/A
104.17.22.82,4,4,0.00,146.85,0.00,N/A
104.16.150.40,4,4,0.00,146.87,0.00,N/A
104.19.132.181,4,4,0.00,146.94,0.00,N/A
172.64.85.67,4,4,0.00,146.95,0.00,N/A
104.18.114.30,4,4,0.00,147.00,0.00,N/A
104.17.111.143,4,4,0.00,147.12,0.00,N/A
104.17.247.191,4,4,0.00,147.12,0.00,N/A
172.65.240.201,4,4,0.00,147.14,0.00,N/A
104.16.234.199,4,4,0.00,147.16,0.00,N/A
104.17.255.43,4,4,0.00,147.17,0.00,N/A
198.41.192.100,4,4,0.00,147.25,0.00,N/A
162.159.241.218,4,4,0.00,147.27,0.00,N/A
104.17.246.58,4,4,0.00,147.28,0.00,N/A
104.16.57.6,4,4,0.00,147.34,0.00,N/A
104.16.46.251,4,4,0.00,147.43,0.00,N/A
104.16.58.26,4,4,0.00,147.44,0.00,N/A
104.17.226.253,4,4,0.00,147.51,0.00,N/A
104.17.36.62,4,4,0.00,147.55,0.00,N/A
162.159.213.142,4,4,0.00,147.58,0.00,N/A
104.16.184.191,4,4,0.00,147.66,0.00,N/A
104.16.105.159,4,4,0.00,147.79,0.00,N/A
104.18.211.64,4,4,0.00,147.81,0.00,N/A
104.18.109.157,4,4,0.00,147.85,0.00,N/A
104.16.73.93,4,4,0.00,147.88,0.00,N/A
104.29.140.218,4,4,0.00,147.90,0.00,N/A
104.19.193.169,4,4,0.00,147.97,0.00,N/A
104.19.116.93,4,4,0.00,147.99,0.00,N/A
172.65.235.67,4,4,0.00,147.99,0.00,N/A
104.18.79.218,4,4,0.00,148.00,0.00,N/A
104.17.14.176,4,4,0.00,148.00,0.00,N/A
104.16.166.119,4,4,0.00,148.03,0.00,N/A
104.17.120.7,4,4,0.00,148.03,0.00,N/A
198.41.198.126,4,4,0.00,148.11,0.00,N/A
162.159.253.78,4,4,0.00,148.12,0.00,N/A
104.17.35.44,4,4,0.00,148.12,0.00,N/A
104.17.59.197,4,4,0.00,148.16,0.00,N/A
104.16.161.197,4,4,0.00,148.16,0.00,N/A
104.18.137.40,4,4,0.00,148.33,0.00,N/A
104.18.16.19,4,4,0.00,148.35,0.00,N/A
104.16.146.150,4,4,0.00,148.37,0.00,N/A
104.16.174.156,4,4,0.00,148.41,0.00,N/A
104.21.225.83,4,4,0.00,148.41,0.00,N/A
162.159.252.25,4,4,0.00,148.47,0.00,N/A
104.18.23.28,4,4,0.00,148.54,0.00,N/A
104.18.104.142,4,4,0.00,148.57,0.00,N/A
104.19.199.71,4,4,0.00,148.57,0.00,N/A
104.21.224.155,4,4,0.00,148.58,0.00,N/A
104.16.28.170,4,4,0.00,148.59,0.00,N/A
104.16.178.133,4,4,0.00,148.61,0.00,N/A
162.159.247.25,4,4,0.00,148.62,0.00,N/A
104.18.116.99,4,4,0.00,148.67,0.00,N/A
104.16.201.97,4,4,0.00,148.69,0.00,N/A
104.21.232.63,4,4,0.00,148.73,0.00,N/A
104.16.204.21,4,4,0.00,148.75,0.00,N/A
104.18.121.241,4,4,0.00,148.81,0.00,N/A
104.16.13.183,4,4,0.00,148.81,0.00,N/A
104.18.21.125,4,4,0.00,148.82,0.00,N/A
172.64.231.229,4,4,0.00,148.87,0.00,N/A
198.41.205.148,4,4,0.00,148.96,0.00,N/A
104.16.127.92,4,4,0.00,148.96,0.00,N/A
104.18.74.16,4,4,0.00,149.00,0.00,N/A
104.16.79.166,4,4,0.00,149.06,0.00,N/A
104.18.168.70,4,4,0.00,149.12,0.00,N/A
104.18.200.150,4,4,0.00,149.19,0.00,N/A
104.16.232.217,4,4,0.00,149.25,0.00,N/A
104.21.237.139,4,4,0.00,149.27,0.00,N/A
104.17.199.86,4,4,0.00,149.28,0.00,N/A
104.18.196.79,4,4,0.00,149.31,0.00,N/A
162.159.235.232,4,4,0.00,149.35,0.00,N/A
104.17.23.15,4,4,0.00,149.36,0.00,N/A
104.16.186.174,4,4,0.00,149.37,0.00,N/A
104.18.57.119,4,4,0.00,149.37,0.00,N/A
104.16.199.37,4,4,0.00,149.38,0.00,N/A
104.18.115.2,4,4,0.00,149.47,0.00,N/A
104.16.4.131,4,4,0.00,149.54,0.00,N/A
104.18.112.16,4,4,0.00,149.58,0.00,N/A
104.18.210.133,4,4,0.00,149.67,0.00,N/A
104.16.246.3,4,4,0.00,149.69,0.00,N/A
104.16.39.139,4,4,0.00,149.74,0.00,N/A
104.16.112.58,4,4,0.00,149.75,0.00,N/A
104.17.189.12,4,4,0.00,149.79,0.00,N/A
104.17.211.230,4,4,0.00,149.84,0.00,N/A
172.64.91.81,4,4,0.00,149.91,0.00,N/A
